brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url
پراید 131 SL,۱۳۹۶ - ۲۰۱۷,۱۵۰۰۰۰,"۴۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaHpGABj?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHpGABj_N
پراید 131 SE,۱۳۹۱ - ۲۰۱۲,۲۱۹۰۰۰,"۴۲۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-91%D8%AA%DA%A9-%D8%B3%D9%88%D8%B2%D8%AE%D8%A7%D9%86%DA%AF%DB%8C/gaHpmW4A?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHpmW4A_N
پراید 131 SE,۱۳۹۵ - ۲۰۱۶,۲۶۰۰۰۰,"۶۶۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,تعمیر شده,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B5%D9%85%D8%AF%D9%84%DB%B1%DB%B3%DB%B1/gaH1FUIt?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1FUIt_N
پراید 131 دوگانه سوز,۱۳۹۳ - ۲۰۱۴,۲۴۰۰۰۰,"۵۳۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B3-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-131/gaB9SGu1?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaB9SGu1_N
پراید 131 SE,۱۳۹۱ - ۲۰۱۲,۳۳۰۰۰۰,"۳۷۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84%DB%B9%DB%B1/gaHdFLUt?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHdFLUt_N
پراید 131 EX,۱۳۹۶ - ۲۰۱۷,۲۳۶۰۰۰,"۱,۰۰۰ تومان",۱۲ ماه,دنده‌ای,,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF/gaHtmTH_?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtmTH__N
پراید 131 SE,۱۳۸۹ - ۲۰۱۰,۲۶۰۰۰۰,"۵۱۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-89/gaH51QB5?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH51QB5_N
پراید 131 SE,۱۳۹۳ - ۲۰۱۴,۳۰۹۰۰۰,"۵۹۵,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%AF%D9%84-%DB%B9%DB%B3-%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86/gaH1VPIh?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1VPIh_N
,,,,,,,,,,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B5/gaH5WhVK?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH5WhVK_N
پراید 131 SL,۱۳۹۰ - ۲۰۱۱,۳۰۰۰۰۰,"۵۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0/gaHtmcP6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtmcP6_N
پراید 131 دوگانه سوز,۱۳۸۱ - ۲۰۰۲,۱۰۰۰۰۰,"۲۵۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87/gaHtlH3p?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtlH3p_N
پراید 131 SX,۱۳۹۳ - ۲۰۱۴,۱۴۰۰۰۰,"۶۱۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaHNmziO?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHNmziO_N
پراید 131 SX,۱۳۸۰ - ۲۰۰۱,۳۰۰۰۰,"۱۷۵,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B0/gaHVFo4Y?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHVFo4Y_N
پراید 131 SE,۱۳۹۴ - ۲۰۱۵,۳۰۰۰۰۰,"۵۳۸,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA-%D8%A8%D9%87-%D9%82%DB%8C%D9%85%D8%AA-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF/gaHtG44N?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtG44N_N
پراید 131 SX,۱۳۹۰ - ۲۰۱۱,۱۷۲۰۰۰,"۴۸۸,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,تعمیر شده,سالم,رنگ‌شدگی در ۳ ناحیه,تعیین‌نشده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B0-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%B3%D8%A7%D9%84%D9%85/gaMM_akR?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaMM_akR_N
پراید 131 SL,۱۳۹۸ - ۲۰۱۹,۹۰۷۲۷,"۶۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-98/gaHxGJFx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxGJFx_N
پراید 131 SE,۱۳۹۵ - ۲۰۱۶,۱۶۰۰۰۰,"۱۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B1%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B5/gaFp0gPZ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFp0gPZ_N
پراید 131 SE,۱۳۸۶ - ۲۰۰۷,۱۰۰۰۰۰,"۲۴۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,تعویض شده,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84%DB%B8%DB%B6/gaHtljDG?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtljDG_N
پراید 131 LE,۱۳۹۲ - ۲۰۱۳,۳۰۰۰۰۰,"۴۲۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B2/gaHlGnTn?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHlGnTn_N
پراید 131 دوگانه سوز,۱۳۸۹ - ۲۰۱۰,۲۴۰۰۰۰,"۱,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B9%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9/gaB1BsVC?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaB1BsVC_N
پراید 131 SE,۱۳۹۴ - ۲۰۱۵,۱۶۲۰۰۰,"۵۴۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84%DB%B9%DB%B4/ga944KB6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_ga944KB6_N
پراید 131 SX,۱۳۸۲ - ۲۰۰۳,۲۲۲۲۲۲,"۲۴۷,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B2/gaHhWPlU?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHhWPlU_N
پراید 131 EX,۱۳۹۵ - ۲۰۱۶,۱۰۰۰۰۰,"۱,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-95-%D8%B3%D8%A7%D9%84%D9%85/gaHBnhAx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHBnhAx_N
پراید 131 SX,۱۳۹۵ - ۲۰۱۶,۲۹۰۰۰۰,"۶۳۵,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%85%D8%B1%D8%AA%D8%A8-%D8%AA%D9%85%DB%8C%D8%B2/gaHx1hkL?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHx1hkL_N
پراید 131 SE,۱۳۹۸ - ۲۰۱۹,۸۳۰۰۰,"۶۶۵,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%DA%86%D8%A7%D9%84%D9%88%D8%B3/gaFh0tyu?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFh0tyu_N
پراید 131 EX,۱۳۸۹ - ۲۰۱۰,۳۲۰۰۰۰,"۴۳۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B9-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%AF%D8%B3%D8%AA/gaHZW6X-?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHZW6X-_N
پراید 131 SE,۱۳۸۴ - ۲۰۰۵,۱۱۱۱۱۱,"۳۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1/gaHJnnI9?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJnnI9_N
پراید 131 دوگانه سوز,۱۳۹۱ - ۲۰۱۲,۶۴۰۰۰۰,"۴۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B1/gaHp2VRn?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHp2VRn_N
پراید 131 SE,۱۳۹۶ - ۲۰۱۷,۱۹۵۰۰۰,"۶۶۵,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84se96/gaHFGmFs?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHFGmFs_N
پراید 131 دوگانه سوز,۱۳۹۰ - ۲۰۱۱,۲۲۰۰۰۰,"۵۸۵,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B9%DB%B0-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA%DB%8C/gaHxGAGR?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxGAGR_N
پراید 131 دوگانه سوز,۱۳۸۶ - ۲۰۰۷,۳۵۰۰۰۰,"۳۳۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B6-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA/gaHFXQgL?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHFXQgL_N
پراید 131 SE,۱۳۸۸ - ۲۰۰۹,۲۵۰۰۰۰,"۳۸۵,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B8-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%A7%D8%B3%DB%8C-%D9%BE%D9%84%D9%85%D9%BE/gaHVW5-A?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHVW5-A_N
پراید 131 SE,۱۳۹۶ - ۲۰۱۷,۱۴۶۰۰۰,"۶۲۵,۰۰۰,۰۰۰ تومان",۶ ماه,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%81%D9%88%D9%84-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/ga3QqrYP?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_ga3QqrYP_N
پراید 131 SX,۱۳۹۵ - ۲۰۱۶,۲۳۵۸۷,"۴۶۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-95-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaCNVS6y?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaCNVS6y_N
پراید 131 دوگانه سوز,۱۳۹۶ - ۲۰۱۷,۳۳۰۰۰۰,"۵۹۵,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B6/gaFB-UwJ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFB-UwJ_N
پراید 131 دوگانه سوز,۱۳۸۶ - ۲۰۰۷,۳۰۰,"۳۳۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-86-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaHBHh5Z?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHBHh5Z_N
پراید 131 EX,۱۳۹۳ - ۲۰۱۴,۹۵۰۰۰,"۵۵۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF/gaExPqOa?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaExPqOa_N
پراید 131 SE,۱۳۸۷ - ۲۰۰۸,۴۰۰۰۰۰,"۴۲۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gagc34fQ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gagc34fQ_N
پراید 131 SE,۱۳۹۶ - ۲۰۱۷,۲۲۸۰۰۰,"۶۴۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,نیاز به تعمیر جزئی,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84%DB%B9%DB%B6-%D8%AA%D9%85%D8%A7%D9%85-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9/gaHhGOVK?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHhGOVK_N
پراید 131 دوگانه سوز,۱۳۸۸ - ۲۰۰۹,۵۰۰۰۰,"۲۵۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,تعویض شده,تصادفی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C-%D9%85%D8%AF%D9%84-%DB%B8%DB%B8/gaHdmAmJ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHdmAmJ_N
پراید 131 SE,۱۳۹۳ - ۲۰۱۴,۳۵۰۰۰۰,"۶۱۵,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF131se%D9%85%D8%AF%D9%8493/gaHZ2rG6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHZ2rG6_N
پراید 131 EX,۱۳۸۲ - ۲۰۰۳,۱۱۱۱۲۲,"۳۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%AF%D9%84-82/gaHJHjiZ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJHjiZ_N
پراید 131 LE,۱۳۹۵ - ۲۰۱۶,۳۶۰۰۰۰,"۵۳۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131-%DB%8C%D8%B1%D9%884-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%AF%D8%B3%D8%AA%DB%8C/gaE5AvuS?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaE5AvuS_N
پراید 131 دوگانه سوز,۱۳۸۶ - ۲۰۰۷,۴۰۰۰۰۰,"۳۷۵,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF86-%D8%B4%D8%A7%D8%B3%DB%8C-%D9%BE%D9%84%D9%85%D9%BE-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87/gaHxWrWh?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxWrWh_N
پراید 131 EX,۱۳۸۶ - ۲۰۰۷,۲۲۰۰۰۰,"۳۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%B1%D8%AF%D9%88/gaHV2b0G?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHV2b0G_N
پراید 131 SL,۱۳۹۱ - ۲۰۱۲,۳۲۶۲۵۷,"۴۳۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,نیاز به تعمیر,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%B3%D9%81%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-91/gaEJ-qcr?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaEJ-qcr_N
پراید 131 SL,۱۳۹۱ - ۲۰۱۲,۳۵۰۰۰۰,"۴۶۸,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%D9%85%D8%AF%D9%84%DB%B9%DB%B1%D8%B3%D8%A7%D9%84%D9%85-%D8%AA%D9%85%DB%8C%D8%B2-%D9%86%D9%82%D8%AF-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaAdPz9b?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaAdPz9b_N
پراید 131 دوگانه سوز,۱۳۹۰ - ۲۰۱۱,۸۲۱۳۸,"۴۶۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-90-%D9%87%DB%8C%D8%AF%D8%B1%D9%88%D9%84%DB%8C%DA%A9-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87/gaH9lHDv?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH9lHDv_N
پراید 131 SL,۱۳۹۰ - ۲۰۱۱,۲۵۰۰۰۰,"۳۹۵,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84%DB%B9%DB%B0sl/gaHh2qGx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHh2qGx_N
پراید 131 SE,۱۳۸۹ - ۲۰۱۰,۶۰۰۰۰,"۱,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%D9%85%D8%AF%D9%84-%DB%B8%DB%B7-%DB%B8%DB%B9-%DB%B9%DB%B0-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%B3%D9%85%D9%86%D8%AF-%D9%86%DB%8C%D8%B3%D8%A7%D9%86-%D8%B2%DB%8C%D8%B1%D9%82%DB%8C%D9%85%D8%AA/gaHRmEIS?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHRmEIS_N
پراید 131 دوگانه سوز,۱۳۹۳ - ۲۰۱۴,۱۰۶۰۰۰,"۴۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131-tl-%D9%85%D8%AF%D9%84-93-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/QacjLsvo?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_QacjLsvo_N
