brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url
ام وی ام X22pro MT,۱۴۰۵ - ۲۰۲۶,۰,"۱,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B322-%D9%BE%D8%B1%D9%88-%D8%AE%D9%88%D8%B4-%D9%82%DB%8C%D9%85%D8%AA-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%B1%D9%88%D8%B2/ga3I8kEa?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga3I8kEa_N
ام‌وی‌ام X22 Pro IE,۱۴۰۱ - ۲۰۲۲,۵۳۰۰۰,"۲,۴۰۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22pro%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9/gaG5mToD?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG5mToD_N
ام‌وی‌ام X22 اتوماتیک ساده,۱۳۹۶ - ۲۰۱۷,۲۰۰۰۰۰,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-%D8%B4%DB%8C%DA%A9-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaGF9Mxj?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGF9Mxj_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۳۲۰۰۰,"۲,۲۰۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro-mt/gaG52gGn?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG52gGn_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۴۰۰۰۰,"۲,۰۳۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D9%81%D9%82%D8%B7-%D9%86%D9%82%D8%AF%DB%8C-%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-%D8%A7%DB%8C%DA%A9%D8%B322%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87/gazMaceL?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gazMaceL_N
ام وی ام X22pro MT,۱۴۰۳ - ۲۰۲۴,۲۵۰۰۰,"۲,۲۹۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3%DB%B2%DB%B2%D9%BE%D8%B1%D9%88%D8%AF%D9%86%D8%AF%D9%87-%D9%85%D8%AF%D9%84%DB%B1%DB%B4%DB%B0%DB%B3%D8%AF%D8%B1%D8%AD%D8%AF%D8%B5%D9%81%D8%B1/gaFln8aF?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFln8aF_N
ام‌وی‌ام X22 دنده‌ای لاکچری,۱۴۰۲ - ۲۰۲۳,۸۵۰۰۰,"۲,۱۵۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-x22-poro/gaFNpZGR?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFNpZGR_N
ام‌وی‌ام X22 Pro IE,۱۴۰۲ - ۲۰۲۳,۵۶۰۰۰,"۲,۱۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-x22pro-ie-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-1402/gaqo_Cim?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaqo_Cim_N
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,۱۳۹۸ - ۲۰۱۹,۱۳۰۰۰۰,"۱,۸۰۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaHFH_Va?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHFH_Va_N
ام‌وی‌ام X22 اتوماتیک اسپرت لاکچری,۱۴۰۰ - ۲۰۲۱,۱۰۰۰۰۰,"۲,۰۵۰,۰۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/mom-x22/gaGNpUfR?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGNpUfR_N
ام وی ام X22pro MT,۱۴۰۱ - ۲۰۲۲,۴۵۰۰۰,"۲,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2%D9%BE%D8%B1%D9%88%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7%DB%B6%D8%AA%D9%86/gaFNGTJa?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFNGTJa_N
ام وی ام X22pro MT,۱۴۰۴ - ۲۰۲۵,۵۶۰۰,"۲,۳۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%88%D9%85%D8%B9%D8%A7%D8%AF%D8%B6%D9%87-%D8%AE%D9%88%D8%AF%D8%B1%D9%88x22poro%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B4/gaGZbW0B?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGZbW0B_N
ام وی ام X22pro MT,۱۴۰۳ - ۲۰۲۴,۴۹۰۰۰,"۲,۱۸۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-22x-%D9%BE%D8%B1%D9%88-%D9%85%D8%AF%D9%84-1403-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1/Qa4jkOIt?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_Qa4jkOIt_N
ام وی ام X22pro MT,۱۴۰۱ - ۲۰۲۲,۵۰۰۰۰,"۲,۱۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-mvm-x22-pro/gaFJED0T?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFJED0T_N
ام وی ام X22pro MT,۱۴۰۴ - ۲۰۲۵,۸۵۰۰۰,"۲,۴۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-x22-pro-mt/ga5Yhohq?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga5Yhohq_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۳۹۸ - ۲۰۱۹,۱۱۵۰۰۰,"۱,۶۴۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA/gaGlIDwx?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGlIDwx_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۴۰۰ - ۲۰۲۱,۳۰۰۰۰,"۱,۹۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/mvm-x22-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA/gaGdLTUP?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGdLTUP_N
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,۱۳۹۷ - ۲۰۱۸,۱۴۰۰۰۰,"۱,۶۳۰,۰۰۰,۰۰۰ تومان",۱ ماه,,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88-x22-%D9%85%D8%AF%D9%84-%DB%B9%DB%B7-%D8%AA%D9%85%DB%8C%D8%B2-%DA%A9%D9%88%D8%A7%D8%B1-%D9%88-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/gaG1BZwS?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG1BZwS_N
ام‌وی‌ام X22 Pro IE,۱۴۰۱ - ۲۰۲۲,۶۴۰۰۰,"۲,۰۸۰,۰۰۰,۰۰۰ تومان",۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22pro/gaGp2lyk?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGp2lyk_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۱۳۰۰۰,"۲,۰۴۸,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22pro-1402-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaFdWnmd?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFdWnmd_N
ام‌وی‌ام X22 Pro IE,۱۴۰۴ - ۲۰۲۵,۰,"۱۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7%DB%8C-%D8%A2%D8%B1%DB%8C%D8%B2%D9%88-6%D9%BE%D8%B1%D9%88-8-5fl-%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-x33-x55/QaQ3c0Mn?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_QaQ3c0Mn_N
ام‌وی‌ام X22 Pro اکسلنت,۱۴۰۳ - ۲۰۲۴,۳۲۵۰۰,"۲,۲۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gaFlnClm?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFlnClm_N
ام وی ام X22pro MT,۱۴۰۳ - ۲۰۲۴,۵۵۰۰۰,"۲,۲۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22pro/gaHNk7J5?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHNk7J5_N
ام‌وی‌ام X22 Pro IE,۱۴۰۲ - ۲۰۲۳,۶۶۰۰۰,"۲,۱۰۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-x22-pro-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B2/ga-UVBv-?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga-UVBv-_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۵۸۵۰۰,"۲,۲۰۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/x22-pro-%D9%85%D8%AF%D9%84-1402/ga50rfl1?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga50rfl1_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۲۹۵۰۰,"۲,۱۰۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%A7%DB%8C%DA%A9%D8%B3-22%D9%BE%D8%B1%D9%88-%D9%85%D8%AF%D9%84-402-x22pro/gaFp1y7Q?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFp1y7Q_N
ام‌وی‌ام X22 Pro IE,۱۴۰۲ - ۲۰۲۳,۵۹۰۰۰,"۲,۱۵۰,۰۰۰,۰۰۰ تومان",۱ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-1402/gaGRKHHy?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGRKHHy_N
ام‌وی‌ام X22 Pro IE,۱۴۰۲ - ۲۰۲۳,۳۰۰۰۰,"۲,۲۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro-%D9%82%D8%A7%D8%A8%D9%84-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D9%88-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaqEolZp?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaqEolZp_N
ام‌وی‌ام X22 دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۱۳۵۰۰۰,"۲۰,۰۰۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A8%D9%87-%D9%86%D8%A7%D9%85-%D8%AE%D8%AF%D8%A7/gaGlkrX_?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGlkrX__N
ام‌وی‌ام X22 اتوماتیک اسپرت لاکچری,۱۳۹۶ - ۲۰۱۷,۱۰۲۰۰۰,"۱,۹۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/mvm-x22/gaFVDNjL?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFVDNjL_N
ام وی ام X22pro MT,۱۴۰۳ - ۲۰۲۴,۱۱۰۰۰,"۲,۴۲۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22pro-mt-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%B1%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaGBUfT7?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGBUfT7_N
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,۱۴۰۱ - ۲۰۲۲,۴۷۰۰۰,"۱,۸۸۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-22-%D9%85%D8%AF%D9%841401-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7207/gaSUOX6V?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaSUOX6V_N
ام‌وی‌ام X22 دنده‌ای ساده,۱۳۹۷ - ۲۰۱۸,۸۹۰۰۰,"۱,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85x22-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-97-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/ga4EtSqI?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_ga4EtSqI_N
ام‌وی‌ام X22 Pro اکسلنت,۱۳۹۹ - ۲۰۲۰,۸۹۰۰۰,"۱,۹۸۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-22-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%AE%D9%88%D9%86%DA%AF%DB%8C-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-%D9%81%D9%86%DB%8C-%D8%A8%D9%87-%D8%B4%D8%B1%D8%B7-4%D8%B3%DB%8C%D9%84%D9%86%D8%AF%D8%B1/gaBdxmfL?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaBdxmfL_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۲۷۰۰۰,"۱,۳۵۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-22%D9%BE%D8%B1%D9%88-%D8%AF%D9%86%D8%AF%D9%87-mvm-22pro-mt/gapoG7UF?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gapoG7UF_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۴۰۰ - ۲۰۲۱,۸۶۰۰۰,"۱,۸۰۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-%D8%A7%DB%8C%DA%A9%D8%B3-22/gaHZ21sR?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHZ21sR_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۴۰۰ - ۲۰۲۱,۸۵۰۰۰,"۸۶۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,نیاز به تعمیر جزئی,سالم,تصادفی,سالم و پلمپ,https://divar.ir/v/%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C-1400/gaG1QWcI?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaG1QWcI_N
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,۱۳۹۷ - ۲۰۱۸,۱۸۰۰۰۰,"۱,۲۸۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-x22-%D9%85%D8%AF%D9%84-%DB%B9%DB%B7-%D8%A8%D8%A7-%D9%82%DB%8C%D9%85%D8%AA-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C/gaGdbT6C?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGdbT6C_N
ام‌وی‌ام X22 Pro IE,۱۴۰۲ - ۲۰۲۳,۶۰۰۰۰,"۲,۴۷۰,۰۰۰,۰۰۰ تومان",۷ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/x22-pro-%D9%81%D9%88%D9%84-%D8%AA%D8%B1%DB%8C%D9%86-%D9%86%D8%B3%D8%AE%D9%87-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D8%B1-%D8%AD%D8%AF/Qa83lfDl?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_Qa83lfDl_N
ام‌وی‌ام X22 اتوماتیک لاکچری,۱۳۹۷ - ۲۰۱۸,۱۱۵۰۰۰,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C-%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%84%D8%A7%DA%A9%DA%86%D8%B1%DB%8C/gaGVCy2p?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGVCy2p_N
ام وی ام X22pro MT,۱۴۰۴ - ۲۰۲۵,۰,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/x22-pro-%D9%81%D8%B1%D9%88%D8%B4-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaFxfoNC?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaFxfoNC_N
ام وی ام X22pro MT,۱۴۰۰ - ۲۰۲۱,۸۴۰۰۰,"۲,۰۵۰,۰۰۰,۰۰۰ تومان",۹ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22%D9%BE%D8%B1%D9%88-%D8%AF%D8%B1%D8%AD%D8%AF/gaGNHBXw?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGNHBXw_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۳۹۹ - ۲۰۲۰,۱۱۷۴۰۰,"۱,۶۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA/gaGRbnGD?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGRbnGD_N
ام‌وی‌ام X22 اتوماتیک اسپرت اکسلنت,۱۳۹۹ - ۲۰۲۰,۵۰۰۰۰,"۱,۹۱۰,۰۰۰,۰۰۰ تومان",۳ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%88%DB%8C-%D8%A7%D9%85-x22-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-99-%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA-%D8%A7%DA%A9%D8%B3%D9%84%D9%86%D8%AA-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D9%86%D9%82%D8%AF%D9%88%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaGppPwS?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGppPwS_N
ام‌وی‌ام X22 دنده‌ای اسپرت اکسلنت,۱۳۹۷ - ۲۰۱۸,۸۵۰۰۰,"۱,۷۰۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%85-%D9%88%DB%8C-%D8%A7%D9%85-x22/gaGZZ6_B?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaGZZ6_B_N
ام وی ام X22pro MT,۱۴۰۲ - ۲۰۲۳,۶۰۰۰۰,"۲,۲۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B2%DB%B2-%D9%BE%D8%B1%D9%88-%DB%B1%DB%B4%DB%B0%DB%B2/gaHV2YDz?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaHV2YDz_N
ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,۱۴۰۲ - ۲۰۲۳,۴۵۰۰۰,"۲,۲۷۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/mvm-x22-%D8%A7%D8%B3%D9%BE%D9%88%D8%B1%D8%AA-%D9%84%D8%A7%DA%A9%DA%86%D8%B1%DB%8C-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D8%B3%D9%81%DB%8C%D8%AF/gaF9vxig?tracker_session_id=aac870a1-fe81-441f-a9e4-d5e30d5886f4_gaF9vxig_N
